-77.79,-6.07,15.53
-77.72,-6.03,12.68
-77.64,-5.99,9.82
-77.57,-5.95,6.93
-77.49,-5.92,4.19
-77.41,-5.88,1.57
-77.34,-5.85,359.14
-77.28,-5.82,357.68
-77.23,-5.81,356.99
-77.20,-5.82,356.86
-77.19,-5.85,356.87
-77.19,-5.87,356.77
-77.21,-5.90,356.79
-77.22,-5.92,356.79
-77.23,-5.94,356.79
-77.21,-5.94,356.79
-77.15,-5.95,356.79
-77.11,-5.95,356.81
-77.08,-5.96,356.81
-77.06,-5.97,356.81
-77.05,-5.97,356.81
-77.04,-5.97,356.81
-77.03,-5.98,356.81
-77.02,-5.98,356.81
-77.02,-5.99,356.81
-77.01,-5.99,356.81
