-119.35,877.38,259.37,42.00
-119.34,877.36,259.42,42.00
-119.35,877.30,259.45,42.00
-119.34,877.28,259.52,42.00
-119.35,877.21,259.54,42.00
-119.34,877.19,259.57,42.00
-119.35,877.13,259.57,42.00
-119.35,877.10,259.60,42.00
-119.35,877.04,259.59,42.00
-119.36,876.98,259.60,42.00
-119.35,876.95,259.59,42.00
-119.35,876.91,259.64,42.00
-119.35,876.85,259.66,42.00
-119.35,876.82,259.67,42.00
-119.36,876.75,259.69,42.00
-119.35,876.71,259.70,42.00
-119.36,876.65,259.73,42.00
-119.35,876.60,259.71,42.00
-119.36,876.53,259.77,42.00
-119.37,876.47,259.76,42.00
-119.36,876.42,259.80,42.00
-119.36,876.38,259.79,42.00
-119.36,876.32,259.82,42.00
-119.36,876.27,259.82,42.00
-119.37,876.21,259.86,42.00
-119.36,876.16,259.83,42.00
-119.37,876.10,259.86,42.00
-119.36,876.05,259.87,42.00
-119.37,875.99,259.89,42.00
-119.37,875.93,259.94,42.00
-119.37,875.89,259.95,42.00
-119.36,875.85,259.96,42.00
-119.37,875.79,259.94,42.00
-119.36,875.74,259.99,42.00
-119.37,875.68,260.00,42.00
-119.36,875.64,259.93,42.00
-119.36,875.58,259.77,42.00
-119.36,875.52,259.54,42.00
-119.36,875.46,259.24,42.00
-119.37,875.40,258.88,42.00
-119.36,875.35,258.58,42.00
-119.35,875.29,258.38,42.00
-119.35,875.23,258.31,42.00
-119.35,875.17,258.30,42.00
-119.35,875.12,258.49,42.00
-119.34,875.06,258.27,42.00
-119.35,875.00,258.39,42.00
-119.34,874.94,258.38,42.00
-119.34,874.88,258.41,42.00
-119.35,874.82,258.45,42.00
-119.34,874.76,258.48,42.00
-119.34,874.70,258.50,42.00
-119.34,874.64,258.51,42.00
-119.34,874.58,258.51,42.00
-119.34,874.51,258.47,42.00
-119.34,874.45,258.47,42.00
-119.34,874.39,258.36,42.00
-119.34,874.33,258.76,42.00
-119.34,874.26,258.41,42.00
-119.35,874.20,258.66,42.00
-119.34,874.14,258.55,42.00
-119.34,874.08,258.60,42.00
-119.35,874.02,258.59,42.00
-119.34,873.96,258.61,42.00
-119.35,873.90,258.61,42.00
-119.34,873.84,258.71,42.00
-119.35,873.78,258.83,42.00
-119.35,873.72,258.97,42.00
-119.35,873.66,259.09,42.00
-119.36,873.60,259.20,42.00
-119.36,873.54,259.31,42.00
-119.36,873.48,259.33,42.00
-119.36,873.41,259.39,42.00
-119.36,873.35,259.39,42.00
-119.37,873.28,259.40,42.00
-119.37,873.21,259.40,42.00
-119.37,873.15,259.40,42.00
-119.37,873.09,259.45,42.00
-119.38,873.02,259.49,42.00
-119.38,872.96,259.48,42.00
-119.38,872.91,259.49,42.00
-119.38,872.85,259.46,42.00
-119.38,872.80,259.48,42.00
-119.38,872.74,259.42,42.00
-119.38,872.68,259.43,42.00
-119.38,872.62,259.42,42.00
-119.38,872.57,259.44,42.00
-119.38,872.50,259.45,42.00
-119.39,872.44,259.46,42.00
-119.39,872.39,259.44,42.00
-119.39,872.32,259.42,42.00
-119.38,872.25,259.45,42.00
-119.39,872.19,259.46,42.00
-119.39,872.12,259.50,42.00
-119.39,872.06,259.45,42.00
-119.39,871.99,259.50,42.00
-119.39,871.93,259.46,42.00
-119.39,871.86,259.39,42.00
-119.40,871.80,259.23,42.00
-119.40,871.74,258.98,42.00
-119.40,871.66,258.69,42.00
-119.39,871.58,258.31,42.00
-119.40,871.52,258.04,42.00
-119.39,871.45,257.93,42.00
-119.39,871.39,257.93,42.00
-119.39,871.31,257.97,42.00
-119.39,871.25,257.95,42.00
-119.39,871.18,257.99,42.00
-119.39,871.12,257.95,42.00
-119.40,871.06,257.95,42.00
-119.39,870.98,257.95,42.00
-119.39,870.90,258.05,42.00
-119.40,870.84,258.15,42.00
-119.39,870.76,258.32,42.00
-119.40,870.69,258.41,42.00
-119.40,870.61,258.44,42.00
-119.41,870.54,258.45,42.00
-119.40,870.46,258.47,42.00
-119.41,870.39,258.49,42.00
-119.42,870.33,258.54,42.00
-119.41,870.26,258.56,42.00
-119.41,870.18,258.60,42.00
-119.42,870.12,258.57,42.00
-119.42,870.05,258.58,42.00
-119.42,869.99,258.57,42.00
-119.42,869.91,258.59,42.00
-119.43,869.85,258.56,42.00
-119.43,869.77,258.63,42.00
-119.43,869.71,258.59,42.00
-119.44,869.64,258.60,42.00
-119.44,869.57,258.62,42.00
-119.44,869.49,258.74,42.00
-119.44,869.43,258.96,42.00
-119.44,869.35,259.10,42.00
-119.45,869.29,259.35,42.00
-119.45,869.21,259.57,42.00
-119.45,869.14,259.79,42.00
-119.45,869.06,260.05,42.00
-119.46,869.00,260.19,42.00
-119.47,868.93,260.32,42.00
-119.46,868.85,260.38,42.00
-119.46,868.76,260.44,42.00
-119.47,868.69,260.45,42.00
-119.46,868.61,260.53,42.00
-119.47,868.54,260.58,42.00
-119.47,868.46,260.57,42.00
-119.47,868.39,260.59,42.00
-119.47,868.31,260.63,42.00
-119.48,868.24,260.67,42.00
-119.48,868.17,260.72,42.00
-119.48,868.08,260.72,42.00
-119.47,868.00,260.79,42.00
-119.48,867.93,260.77,42.00
-119.47,867.84,260.79,42.00
-119.48,867.77,260.88,42.00
-119.47,867.68,260.88,42.00
-119.48,867.62,260.90,42.00
-119.47,867.52,260.86,42.00
-119.48,867.45,260.85,42.00
-119.48,867.38,260.86,42.00
-119.47,867.28,260.85,42.00
-119.47,867.18,260.85,42.00
-119.47,867.11,260.87,42.00
-119.46,867.01,260.85,42.00
-119.47,866.93,260.84,42.00
-119.46,866.83,260.88,42.00
-119.47,866.75,260.88,42.00
-119.46,866.65,260.84,42.00
-119.46,866.56,260.54,42.00
-119.47,866.48,260.23,42.00
-119.46,866.38,259.71,42.00
-119.45,866.28,258.96,42.00
-119.45,866.19,257.99,42.00
-119.44,866.10,257.26,42.00
-119.44,866.01,256.90,42.00
-119.43,865.93,256.68,42.00
-119.43,865.85,256.64,42.00
-119.41,865.76,256.65,42.00
-119.42,865.68,256.64,42.00
-119.42,865.60,256.64,42.00
-119.41,865.52,256.80,42.00
-119.40,865.43,257.01,42.00
-119.40,865.36,257.23,42.00
-119.40,865.27,257.38,42.00
-119.41,865.18,257.48,42.00
-119.40,865.09,257.51,42.00
-119.41,865.00,257.52,42.00
-119.41,864.91,257.56,42.00
-119.41,864.82,257.58,42.00
-119.42,864.73,257.61,42.00
-119.42,864.64,257.59,42.00
-119.42,864.55,257.63,42.00
-119.43,864.45,257.65,42.00
-119.43,864.37,257.62,42.00
-119.44,864.27,257.62,42.00
-119.44,864.19,257.75,42.00
-119.44,864.09,258.05,42.00
-119.45,864.01,258.39,42.00
-119.45,863.92,258.86,42.00
-119.46,863.82,259.30,42.00
-119.46,863.75,259.68,42.00
-119.46,863.68,259.84,42.00
-119.47,863.58,259.96,42.00
-119.48,863.51,259.97,42.00
-119.49,863.42,260.02,42.00
-119.49,863.35,260.07,42.00
-119.50,863.26,260.10,42.00
-119.50,863.19,260.09,42.00
-119.51,863.10,260.11,42.00
-119.52,863.01,260.15,42.00
-119.52,862.95,260.16,42.00
-119.51,862.89,260.19,42.00
-119.52,862.80,260.24,42.00
-119.52,862.74,260.30,42.00
-119.53,862.65,260.26,42.00
-119.52,862.59,260.30,42.00
-119.53,862.51,260.32,42.00
-119.53,862.44,260.34,42.00
-119.54,862.36,260.38,42.00
-119.55,862.28,260.37,42.00
-119.54,862.21,260.41,42.00
-119.53,862.14,260.42,42.00
-119.54,862.05,260.41,42.00
-119.54,861.97,260.45,42.00
-119.55,861.88,260.45,42.00
-119.54,861.80,260.45,42.00
-119.55,861.71,260.43,42.00
-119.54,861.63,260.45,42.00
-119.55,861.54,260.42,42.00
-119.56,861.44,260.42,42.00
-119.55,861.37,260.43,42.00
-119.54,861.29,260.47,42.00
-119.55,861.20,260.46,42.00
-119.54,861.13,260.49,42.00
-119.55,861.04,260.46,42.00
-119.54,860.97,260.50,42.00
-119.55,860.88,260.51,42.00
-119.54,860.81,260.56,42.00
-119.55,860.71,260.59,42.00
-119.55,860.61,260.56,42.00
-119.54,860.54,260.61,42.00
-119.53,860.48,260.64,42.00
-119.54,860.38,260.64,42.00
-119.53,860.32,260.69,42.00
-119.54,860.22,260.73,42.00
-119.53,860.17,260.78,42.00
-119.54,860.08,260.76,42.00
-119.53,860.03,260.79,42.00
-119.54,859.94,260.77,42.00
-119.54,859.85,260.76,42.00
-119.53,859.81,260.83,42.00
-119.52,859.78,260.92,42.00
-119.53,859.69,260.87,42.00
-119.52,859.65,260.93,42.00
-119.52,859.57,260.94,42.00
-119.51,859.54,260.96,42.00
-119.52,859.46,260.99,42.00
-119.51,859.43,261.04,42.00
-119.51,859.35,261.04,42.00
-119.52,859.27,261.09,42.00
-119.50,859.23,261.12,42.00
-119.49,859.19,261.13,42.00
-119.50,859.11,261.15,42.00
-119.49,859.07,261.20,42.00
-119.49,858.98,261.23,42.00
-119.48,858.94,261.27,42.00
-119.49,858.86,261.29,42.00
-119.48,858.82,261.27,42.00
-119.49,858.74,261.30,42.00
-119.49,858.66,261.35,42.00
-119.48,858.62,261.32,42.00
-119.47,858.59,261.34,42.00
-119.48,858.50,261.32,42.00
-119.47,858.47,261.17,42.00
-119.47,858.39,261.00,42.00
-119.46,858.36,260.70,42.00
-119.47,858.27,260.22,42.00
-119.46,858.25,259.80,42.00
-119.46,858.16,259.44,42.00
-119.46,858.08,259.28,42.00
-119.45,858.07,259.18,42.00
-119.45,858.05,259.17,42.00
-119.45,857.97,259.17,42.00
-119.44,857.98,259.19,42.00
-119.44,857.91,259.17,42.00
-119.43,857.92,259.17,42.00
-119.43,857.86,259.17,42.00
-119.42,857.87,259.20,42.00
-119.42,857.81,259.25,42.00
-119.42,857.76,259.24,42.00
-119.41,857.77,259.26,42.00
-119.40,857.77,259.28,42.00
-119.40,857.72,259.25,42.00
-119.40,857.72,259.32,42.00
-119.40,857.68,259.32,42.00
-119.39,857.67,259.31,42.00
-119.39,857.63,259.36,42.00
-119.39,857.62,259.38,42.00
-119.39,857.59,259.40,42.00
-119.39,857.55,259.42,42.00
-119.39,857.54,259.41,42.00
-119.38,857.52,259.46,42.00
-119.38,857.50,259.50,42.00
-119.38,857.48,259.51,42.00
-119.38,857.46,259.54,42.00
-119.38,857.43,259.54,42.00
-119.38,857.42,259.53,42.00
-119.38,857.38,259.52,42.00
-119.38,857.36,259.54,42.00
-119.38,857.35,259.55,42.00
-119.38,857.30,259.51,42.00
-119.38,857.24,259.52,42.00
-119.38,857.22,259.52,42.00
-119.38,857.16,259.54,42.00
-119.38,857.13,259.57,42.00
-119.39,857.07,259.56,42.00
-119.39,857.04,259.56,42.00
-119.39,856.97,259.63,42.00
-119.39,856.94,259.61,42.00
-119.40,856.91,259.68,42.00
-119.40,856.84,259.65,42.00
-119.40,856.78,259.69,42.00
-119.41,856.74,259.68,42.00
-119.41,856.67,259.72,42.00
-119.41,856.64,259.72,42.00
-119.41,856.58,259.73,42.00
-119.42,856.55,259.74,42.00
-119.42,856.50,259.81,42.00
-119.42,856.47,259.83,42.00
-119.42,856.45,259.84,42.00
-119.43,856.40,259.86,42.00
-119.43,856.36,259.85,42.00
-119.43,856.34,259.88,42.00
-119.43,856.29,259.82,42.00
-119.43,856.28,259.90,42.00
-119.43,856.23,259.92,42.00
-119.44,856.22,259.91,42.00
-119.44,856.17,259.89,42.00
-119.44,856.16,259.91,42.00
-119.44,856.16,259.93,42.00
-119.44,856.10,259.91,42.00
-119.44,856.04,259.95,42.00
-119.44,856.03,259.96,42.00
-119.44,855.96,259.98,42.00
-119.44,855.95,259.96,42.00
-119.44,855.87,259.98,42.00
-119.45,855.85,260.03,42.00
-119.45,855.76,260.01,42.00
-119.45,855.74,260.02,42.00
-119.45,855.72,260.06,42.00
-119.45,855.62,260.05,42.00
-119.45,855.53,260.05,42.00
-119.46,855.49,260.08,42.00
-119.46,855.40,260.06,42.00
-119.46,855.36,260.07,42.00
-119.46,855.28,260.07,42.00
-119.47,855.25,260.05,42.00
-119.47,855.17,260.08,42.00
-119.47,855.13,260.09,42.00
-119.48,855.09,260.11,42.00
-119.48,855.03,260.13,42.00
-119.48,854.96,260.14,42.00
-119.48,854.93,260.14,42.00
-119.48,854.87,260.16,42.00
-119.48,854.84,260.17,42.00
-119.48,854.79,260.17,42.00
-119.48,854.76,260.14,42.00
-119.48,854.70,260.18,42.00
-119.48,854.67,260.15,42.00
-119.49,854.65,260.14,42.00
-119.48,854.60,260.24,42.00
-119.48,854.54,260.19,42.00
-119.48,854.52,260.23,42.00
-119.48,854.46,260.20,42.00
-119.48,854.44,260.25,42.00
-119.48,854.38,260.23,42.00
-119.48,854.35,260.23,42.00
-119.48,854.29,260.26,42.00
-119.48,854.26,260.30,42.00
-119.48,854.24,260.32,42.00
-119.48,854.17,260.33,42.00
-119.48,854.10,260.35,42.00
-119.48,854.06,260.34,42.00
-119.48,853.99,260.37,42.00
-119.48,853.94,260.36,42.00
-119.48,853.86,260.36,42.00
-119.49,853.78,260.39,42.00
-119.49,853.69,260.38,42.00
-119.50,853.62,260.40,42.00
-119.50,853.54,260.40,42.00
-119.50,853.48,260.40,42.00
-119.50,853.44,260.40,42.00
-119.51,853.36,260.40,42.00
-119.50,853.33,260.41,42.00
-119.51,853.26,260.41,42.00
-119.50,853.25,260.41,42.00
-119.51,853.18,260.41,42.00
-119.50,853.18,260.42,42.00
-119.51,853.11,260.42,42.00
-119.52,853.05,260.42,42.00
-119.51,853.09,260.42,42.00
-119.49,853.14,260.41,42.00
-119.50,853.13,260.40,42.00
-119.49,853.18,260.41,42.00
-119.49,853.16,260.41,42.00
-119.48,853.20,260.41,42.00
-119.48,853.19,260.41,42.00
-119.47,853.23,260.41,42.00
-119.47,853.21,260.41,42.00
-119.47,853.20,260.41,42.00
-119.47,853.24,260.41,42.00
-119.46,853.28,260.42,42.00
-119.46,853.27,260.42,42.00
-119.46,853.30,260.42,42.00
-119.46,853.29,260.42,42.00
-119.45,853.32,260.42,42.00
-119.45,853.31,260.42,42.00
-119.45,853.35,260.42,42.00
-119.45,853.34,260.42,42.00
-119.45,853.33,260.42,42.00
-119.44,853.37,260.42,42.00
-119.44,853.40,260.42,42.00
-119.44,853.39,260.42,42.00
-119.44,853.42,260.42,42.00
-119.44,853.42,260.42,42.00
-119.43,853.45,260.42,42.00
-119.43,853.45,260.42,42.00
-119.43,853.47,260.43,42.00
-119.43,853.48,260.43,42.00
-119.43,853.48,260.43,42.00
-119.42,853.51,260.43,42.00
-119.42,853.53,260.43,42.00
-119.42,853.54,260.43,42.00
-119.42,853.56,260.43,42.00
-119.42,853.56,260.44,42.00
-119.42,853.58,260.44,42.00
-119.42,853.59,260.44,42.00
-119.42,853.61,260.44,42.00
-119.41,853.62,260.44,42.00
