-84.19,-4.33,312.26
-84.15,-4.37,312.64
-84.12,-4.43,313.03
-84.09,-4.48,313.50
-84.05,-4.52,313.96
-84.02,-4.57,314.41
-83.98,-4.62,314.93
-83.95,-4.66,315.38
-83.91,-4.71,315.84
-83.87,-4.75,316.38
-83.84,-4.80,316.91
-83.80,-4.85,317.49
-83.76,-4.89,318.07
-83.73,-4.94,318.60
-83.69,-4.99,319.08
-83.65,-5.03,319.40
-83.61,-5.07,319.68
-83.56,-5.11,319.86
-83.51,-5.14,319.94
-83.47,-5.18,320.06
-83.42,-5.21,320.14
-83.37,-5.25,320.24
-83.32,-5.29,320.32
-83.28,-5.32,320.36
-83.23,-5.36,320.42
-83.18,-5.40,320.49
-83.14,-5.44,320.62
-83.10,-5.48,320.74
-83.06,-5.52,320.96
-83.01,-5.56,321.25
-82.97,-5.60,321.64
-82.93,-5.64,322.21
-82.89,-5.69,322.96
-82.84,-5.73,324.00
-82.80,-5.77,325.57
-82.76,-5.81,327.55
-82.73,-5.84,329.71
-82.69,-5.87,331.92
-82.66,-5.90,333.93
-82.63,-5.93,335.94
-82.59,-5.96,337.80
-82.55,-5.98,339.64
-82.52,-6.01,341.44
-82.48,-6.03,343.00
-82.42,-6.06,343.88
-82.38,-6.08,344.34
-82.35,-6.07,344.47
-82.30,-6.08,344.55
-82.27,-6.08,344.61
-82.23,-6.08,344.63
-82.20,-6.07,344.62
-82.16,-6.07,344.54
-82.13,-6.06,344.45
-82.09,-6.06,344.43
-82.04,-6.06,344.41
-82.00,-6.07,344.40
-81.96,-6.08,344.41
-81.91,-6.09,344.44
-81.87,-6.10,344.52
-81.82,-6.11,344.63
-81.77,-6.14,344.98
-81.71,-6.16,345.70
-81.66,-6.18,346.63
-81.61,-6.20,347.73
-81.55,-6.22,348.80
-81.50,-6.24,349.93
-81.45,-6.25,351.06
-81.40,-6.27,352.13
-81.35,-6.29,353.29
-81.30,-6.30,354.30
-81.24,-6.32,355.45
-81.19,-6.33,356.55
-81.13,-6.34,357.62
-81.07,-6.36,358.74
-81.01,-6.37,359.83
-80.95,-6.38,0.78
-80.90,-6.39,1.90
-80.84,-6.40,3.03
-80.78,-6.41,4.07
-80.72,-6.42,5.16
-80.66,-6.43,6.21
-80.59,-6.44,7.31
-80.54,-6.44,8.45
-80.47,-6.45,9.49
-80.41,-6.45,10.71
-80.36,-6.45,11.80
-80.32,-6.45,13.13
-80.25,-6.45,14.70
-80.20,-6.45,16.29
-80.14,-6.45,18.11
-80.09,-6.44,19.69
-80.03,-6.44,21.67
-79.98,-6.44,23.41
-79.92,-6.43,25.34
-79.86,-6.43,27.25
-79.82,-6.42,29.08
-79.78,-6.41,30.90
-79.72,-6.41,32.81
-79.67,-6.39,34.69
-79.62,-6.39,36.57
-79.57,-6.37,38.47
-79.51,-6.36,40.27
-79.46,-6.34,42.16
-79.41,-6.32,44.12
-79.34,-6.31,45.79
-79.30,-6.28,47.56
-79.25,-6.26,49.29
-79.19,-6.24,50.88
-79.15,-6.21,52.46
-79.09,-6.19,54.10
-79.05,-6.15,55.70
-78.99,-6.13,57.36
-78.95,-6.09,59.05
-78.90,-6.06,60.62
-78.85,-6.03,62.08
-78.81,-5.99,63.65
-78.77,-5.95,65.12
-78.72,-5.91,66.57
-78.69,-5.87,67.88
-78.66,-5.82,68.90
-78.65,-5.77,69.70
-78.73,-5.68,70.20
-78.84,-5.58,70.35
-78.89,-5.50,70.38
-78.91,-5.44,70.52
-78.96,-5.36,70.44
-78.97,-5.29,70.37
-78.98,-5.22,70.29
-78.99,-5.15,70.10
-79.00,-5.09,69.81
-79.01,-5.02,69.37
-79.01,-4.95,68.89
-79.01,-4.89,68.28
-79.00,-4.83,67.53
-78.98,-4.76,66.67
-78.97,-4.70,65.74
-78.96,-4.63,64.80
-78.94,-4.57,63.85
-78.93,-4.51,63.02
-78.91,-4.44,62.42
-78.89,-4.38,61.90
-78.87,-4.32,61.71
-78.84,-4.26,61.72
-78.81,-4.21,61.72
-78.78,-4.16,61.72
-78.76,-4.11,61.80
-78.74,-4.05,61.88
-78.71,-3.99,61.86
-78.68,-3.94,61.82
-78.66,-3.88,61.65
-78.63,-3.82,61.12
-78.61,-3.76,60.28
-78.58,-3.69,59.02
-78.56,-3.63,57.52
-78.53,-3.57,55.96
-78.50,-3.51,54.30
-78.47,-3.45,52.68
-78.44,-3.39,51.00
-78.41,-3.33,49.27
-78.37,-3.27,47.60
-78.34,-3.21,45.92
-78.30,-3.15,44.13
-78.26,-3.10,42.33
-78.22,-3.04,40.55
-78.18,-2.98,38.71
-78.14,-2.93,36.97
-78.10,-2.87,35.16
-78.05,-2.82,33.31
-78.01,-2.76,31.48
-77.95,-2.71,29.66
-77.91,-2.66,27.87
-77.86,-2.60,26.12
-77.81,-2.56,24.37
-77.76,-2.51,22.63
-77.71,-2.46,20.95
-77.66,-2.42,19.19
-77.61,-2.38,17.39
-77.55,-2.33,15.69
-77.50,-2.30,13.96
-77.45,-2.25,12.19
-77.40,-2.22,10.35
-77.33,-2.18,8.57
-77.28,-2.15,7.29
-77.28,-2.24,6.72
-77.29,-2.36,6.62
-77.31,-2.44,6.63
-77.33,-2.51,6.59
-77.36,-2.57,6.58
-77.38,-2.61,6.61
-77.38,-2.62,6.61
-77.39,-2.64,6.61
-77.40,-2.66,6.61
-77.41,-2.67,6.61
-77.41,-2.68,6.61
-77.40,-2.68,6.61
-77.40,-2.69,6.62
-77.40,-2.69,6.62
-77.40,-2.69,6.62
-77.40,-2.70,6.62
-77.40,-2.70,6.62
-77.40,-2.71,6.62
-77.40,-2.71,6.62
-77.40,-2.71,6.62
-77.40,-2.71,6.62
-77.40,-2.72,6.62
-77.40,-2.72,6.62
-77.40,-2.72,6.62
-77.41,-2.72,6.62
-77.41,-2.72,6.62
-77.41,-2.73,6.62
-77.41,-2.73,6.62
-77.41,-2.73,6.62
-77.41,-2.73,6.62
-77.41,-2.73,6.62
-77.41,-2.73,6.62
-77.41,-2.73,6.62
